title,juan,juan_title,index,headword,annotation
周易,66,繫辭下,31,以漁,音魚本亦作魚又言庶反馬云取獸曰佃取魚曰魚
周易,66,繫辭下,32,斲木,陟角反
周易,66,繫辭下,33,爲耜,音似京云耒下耓也陸云廣五寸耓音勑丁反
周易,66,繫辭下,34,爲耒,力對反京云耜上句木也說文云耜曲木垂所作字林同力佳反徐力猥反垂造作也本或揉木爲之耒耨非
周易,66,繫辭下,35,耒耨之利,奴豆反馬云鉏也孟云耘除草
周易,66,繫辭下,36,爲市,世本云祝融爲市宋衷云顓頊臣也說文云市時止反
周易,66,繫辭下,37,噬,市制反
周易,66,繫辭下,38,嗑,胡臘反
周易,66,繫辭下,39,不解,佳賣反
周易,66,繫辭下,40,易窮則變變則通通則久,一本作易窮則變通則久
周易,66,繫辭下,41,祐之,音又本亦作佑
周易,66,繫辭下,42,下治,直吏反章末同
周易,66,繫辭下,43,以別,彼列反一本作辯
周易,66,繫辭下,44,挎,本又作刳口孤反徐又口溝反
周易,66,繫辭下,45,掞,以冉反本亦作剡
周易,66,繫辭下,46,楫,本又作檝將輙反下同徐音集又子入反方言云楫謂之橈或謂之櫂說文云楫舟櫂也
周易,66,繫辭下,47,致逺以利天下,一本無此句
周易,66,繫辭下,48,諸渙,音喚
周易,66,繫辭下,49,以利天下蓋取諸隨,一本無以利天下一句
周易,66,繫辭下,50,重門,直龍反
周易,66,繫辭下,51,柝,他洛反馬云兩木相擊以行夜說文作柝字林他各反同
周易,66,繫辭下,52,暴客,白報反鄭作虣
周易,66,繫辭下,53,斷木,丁緩反又徒緩反斷斷絶
周易,66,繫辭下,54,爲杵,昌吕反
周易,66,繫辭下,55,掘地,其月反又其勿反
周易,66,繫辭下,56,爲臼,求酉反
周易,66,繫辭下,57,爲弧,音胡說文云木弓
周易,66,繫辭下,58,剡木,以冉反字林云銳也因冉反
周易,66,繫辭下,59,諸睽,苦圭反又音圭
周易,66,繫辭下,60,則爭,爭鬪之爭下同
周易,66,繫辭下,61,厚衣,於旣反
周易,66,繫辭下,62,喪期,並如字
周易,66,繫辭下,63,无數,色具反
周易,66,繫辭下,64,棺椁,上音官下音郭
周易,66,繫辭下,65,而治,直吏反下同
周易,66,繫辭下,66,書契,苦計反
周易,66,繫辭下,67,決斷,都亂反
周易,66,繫辭下,68,象也者像也,衆本並云像擬也孟京虞董姚還作象
周易,66,繫辭下,69,卦竒,紀冝反注同
周易,66,繫辭下,70,德行,下孟反下同
周易,66,繫辭下,71,畫竒,音獲下同
周易,66,繫辭下,72,憧憧,本又作􁀖昌容反
周易,66,繫辭下,73,以貫,古亂反
周易,66,繫辭下,74,屈也,丘勿反下同
周易,66,繫辭下,75,信也,本又作伸同音申下同韋昭漢書音義云古伸字
周易,66,繫辭下,76,尺蠖,紆縛反蟲名也徐又烏郭反
周易,66,繫辭下,77,龍虵,本文作蛇同
周易,66,繫辭下,78,之蟄,直立反
周易,66,繫辭下,79,全身,本亦作存身
周易,66,繫辭下,80,思慮,息吏反
周易,66,繫辭下,81,而累,劣僞反
周易,66,繫辭下,82,蒺,音疾
周易,66,繫辭下,83,藜,音棃
周易,66,繫辭下,84,死其,其亦作期
周易,66,繫辭下,85,射,食亦反下注同
周易,66,繫辭下,86,隼,恤允反
周易,66,繫辭下,87,髙墉,音容
周易,66,繫辭下,88,不括,古活反結也
周易,66,繫辭下,89,結閡,五代反
周易,66,繫辭下,90,不懲,直升反
周易,66,繫辭下,91,屨,俱遇反
周易,66,繫辭下,92,校,胡孝反下同
周易,66,繫辭下,93,滅止,本亦作趾
周易,66,繫辭下,94,弗去,羌吕反
周易,66,繫辭下,95,何校,河可反又音河
周易,66,繫辭下,96,其治,直吏反下同
周易,66,繫辭下,97,知小,音智
周易,66,繫辭下,98,尟不,本亦作鮮仙善反少也
周易,66,繫辭下,99,折足,之設反
周易,66,繫辭下,100,覆公,芳六反
周易,66,繫辭下,101,餗,音速馬作粥
周易,66,繫辭下,102,形渥,於角反
周易,66,繫辭下,103,不勝,音升
周易,66,繫辭下,104,而上,時掌反
周易,66,繫辭下,105,未離,力智反
周易,66,繫辭下,106,先見,賢遍反
周易,66,繫辭下,107,介于,徐音戒衆家作介徐云王廙古黠反
周易,66,繫辭下,108,斷可,丁亂反注同
周易,66,繫辭下,109,復行,扶又反注復行同
周易,66,繫辭下,110,造形,七報反
周易,66,繫辭下,111,之分,符問反
周易,66,繫辭下,112,无祇,韓音祁支反注同王廙輔嗣音支
周易,66,繫辭下,113,舎凶,音捨
周易,66,繫辭下,114,絪,本又作氤同音因
周易,66,繫辭下,115,緼,本又作氲紆云反
周易,66,繫辭下,116,化醇,音淳
周易,66,繫辭下,117,易其,以豉反
周易,66,繫辭下,118,不迕,五路反字亦作忤
周易,66,繫辭下,119,其易之門邪,本又作門戸邪
周易,66,繫辭下,120,之撰,仕勉反下章同數也廣雅云定也王肅士眷反
周易,66,繫辭下,121,數也,色柱反
周易,66,繫辭下,122,爻繇,直救反下同服䖍云抽也抽出吉凶也韋昭云由也吉凶所由而出也
周易,66,繫辭下,123,於稽,古兮反考也
周易,66,繫辭下,124,闡幽,昌善反明也
周易,66,繫辭下,125,辯物,如字徐扶勉反别也
周易,66,繫辭下,126,斷辭,丁亂反注同
周易,66,繫辭下,127,辭文,如字一音問
周易,66,繫辭下,128,而中,丁仲反注同
周易,66,繫辭下,129,因貳,音二鄭云當爲弍
周易,66,繫辭下,130,民行,下孟反注同
周易,66,繫辭下,131,所蹈,徒報反
周易,66,繫辭下,132,之柄,兵病反
周易,66,繫辭下,133,之脩,如字鄭云治也馬作循
周易,66,繫辭下,134,之辯,如字王肅卜免反
周易,66,繫辭下,135,不厭,於豔反注同
周易,66,繫辭下,136,後易,以豉反注同
周易,66,繫辭下,137,長裕,丁丈反注同
周易,66,繫辭下,138,其施,始豉反下同
周易,66,繫辭下,139,巽稱,尺證反又尺升反
周易,66,繫辭下,140,和行,下孟反
周易,66,繫辭下,141,以逺,于万反注同
周易,66,繫辭下,142,不濫,力暫反
周易,66,繫辭下,143,可逺,馬王肅韓袁万反注皆同師讀如字
周易,66,繫辭下,144,上下,時掌反章末同
周易,66,繫辭下,145,趣舎,音捨
周易,66,繫辭下,146,處昧,音妹
周易,66,繫辭下,147,而揆,葵癸反度也
周易,66,繫辭下,148,其方,馬云方道
周易,66,繫辭下,149,能循,似倫反
周易,66,繫辭下,150,以度,待洛反
周易,66,繫辭下,151,以要,一遥反下又要終同
周易,66,繫辭下,152,其要,於妙反
周易,66,繫辭下,153,易知,以豉反
周易,66,繫辭下,154,撰德,鄭作算云數也
周易,66,繫辭下,155,噫,於其反王肅於力反辭也馬同
周易,66,繫辭下,156,亦要,一妙反絶句又一遥反則句至吉凶
周易,66,繫辭下,157,則居,馬如字處也師音同鄭王肅音基辭
周易,66,繫辭下,158,知者,音智
周易,66,繫辭下,159,彖辭,吐貫反馬云彖辭卦辭也鄭云爻辭也周同王肅云彖舉象之要也師說通謂爻卦之辭也一云即夫子彖辭
周易,66,繫辭下,160,則思,息吏反
周易,66,繫辭下,161,貫之,古亂反
周易,66,繫辭下,162,轉近,附近之近下章以近同
周易,66,繫辭下,163,而上,時掌反
周易,66,繫辭下,164,須援,于眷反
周易,66,繫辭下,165,剛勝,升證反一音升
周易,66,繫辭下,166,勝其,音升
周易,66,繫辭下,167,閑邪,似嗟反
周易,66,繫辭下,168,其當,如字下當文王同
周易,66,繫辭下,169,紂,直又反
周易,66,繫辭下,170,蒙難,乃旦反
周易,66,繫辭下,171,能亨,許庚反
周易,66,繫辭下,172,易者,以豉反注同
周易,66,繫辭下,173,其治,直吏反
周易,66,繫辭下,174,德行,下孟反下德行同
周易,66,繫辭下,175,易以,以䜴反下注險易同
周易,66,繫辭下,176,知阻,莊吕反
周易,66,繫辭下,177,能說,音恱注同
周易,66,繫辭下,178,亹亹,亡偉反鄭云汲汲也王肅云勉也
周易,66,繫辭下,179,役思,息吏反
周易,66,繫辭下,180,探,吐南反
周易,66,繫辭下,181,射,食亦反
周易,66,繫辭下,182,不厭,於豔反
周易,66,繫辭下,183,以盡,津忍反下同
周易,66,繫辭下,184,愛惡,烏路反注同鄭烏洛反
周易,66,繫辭下,185,泯然,亡忍反
周易,66,繫辭下,186,比爻,毗志反
周易,66,繫辭下,187,辭枝,音支
周易,66,繫辭下,188,誣善,音無
周易,1,乾,1,䷀乾,竭然反依字作乾下乙乾從旦於㫃音偃說卦云乾健也此八純卦象天
周易,1,乾,2,元亨,許庚反卦德也訓通也餘放此
周易,1,乾,3,濳,捷鹽反
周易,1,乾,4,龍,喻陽氣及聖人
周易,1,乾,5,見龍,賢遍反示也注及下見龍皆同
周易,1,乾,6,利見,如字下皆同
周易,1,乾,7,大人,王肅云聖人在位之目
周易,1,乾,8,離隱,力智反
周易,1,乾,9,處於,昌吕反衆經不音者放此
周易,1,乾,10,德施,始豉反與也
周易,1,乾,11,不偏,音篇
周易,1,乾,12,則過,古臥反諸經内皆同
周易,1,乾,13,夕惕,他曆反怵惕也鄭玄云懼也廣雅同
周易,1,乾,14,若厲,力世反危也
周易,1,乾,15,无,音無易内皆作此字說文云竒字無也通於无者虚无道也玉述說天屈西北爲无
周易,1,乾,16,咎,其久反易内同
周易,1,乾,17,重剛,直龍反下同
周易,1,乾,18,竭知,音智
周易,1,乾,19,或躍,羊灼反廣雅云上也上音時掌反
周易,1,乾,20,所處,一本作可處
周易,1,乾,21,近乎,附近之近
周易,1,乾,22,猶,以救反
周易,1,乾,23,與,音預
周易,1,乾,24,不謬,靡幼反本或作繆音同
周易,1,乾,25,夫位,音符下皆同
周易,1,乾,26,亢,苦浪反子夏傳云極也廣雅云髙也
周易,1,乾,27,則佞,乃定反
周易,1,乾,28,邪,字又作耶似嗟反
周易,1,乾,29,彖,吐亂反斷也斷音都亂反
周易,1,乾,30,資始,鄭云資取也
周易,1,乾,31,乃統,鄭云統本也
周易,1,乾,32,雲行,如字
周易,1,乾,33,雨施,始豉反卦内皆同
周易,1,乾,34,之累,劣僞反
周易,1,乾,35,者邪,或作耶同餘嗟反後協句辭皆放此
周易,1,乾,36,象,翔丈反精象擬象也
周易,1,乾,37,自強,其良反
周易,1,乾,38,反復,芳服反注同本亦作覆
周易,1,乾,39,大人造,鄭徂早反爲也王肅七到反就也至也劉歆父子作聚
周易,1,乾,40,文言,文飾卦下之言也夫子之十翼梁武帝云文言是文王所制
周易,1,乾,41,之長,張丈反
周易,1,乾,42,之幹,古旦反
周易,1,乾,43,體仁,如字京房荀爽董遇本作體信
周易,1,乾,44,利物,孟喜京荀陸績作利之
周易,1,乾,45,不成名,一本作不成乎名
周易,1,乾,46,遯世,徒頓反
周易,1,乾,47,无悶,門遜反
周易,1,乾,48,樂則,音洛
周易,1,乾,49,確乎,苦學反鄭云堅髙之貌說文云髙至
周易,1,乾,50,可拔,蒲八反鄭云移也廣雅云出也
周易,1,乾,51,庸行,下孟反
周易,1,乾,52,閑邪,似嗟反下同
周易,1,乾,53,幾,旣依反注同理初始微名幾
周易,1,乾,54,能全,一本作能令
周易,1,乾,55,尟克,今亦作鮮同仙善反少也
周易,1,乾,56,怵,􁀐律反
周易,1,乾,57,解怠,佳賣反
周易,1,乾,58,上下,並如字王肅上音時掌反
周易,1,乾,59,非離,力智反
周易,1,乾,60,相應,應對之應易内不出者並同
周易,1,乾,61,流濕,申入反
周易,1,乾,62,就燥,蘇早先皁二反
周易,1,乾,63,聖人作,如字鄭云起也馬融作起
周易,1,乾,64,而當,都浪反易内皆同有異者别出
周易,1,乾,65,故盡,津忍反
周易,1,乾,66,當其,如字
周易,1,乾,67,上治,直吏反下及注同
周易,1,乾,68,放逺,于萬反
周易,1,乾,69,見而,賢遍反
周易,1,乾,70,粹,雖遂反
周易,1,乾,71,揮,音輝廣雅云動也王肅云散也本亦作輝義取光輝
周易,1,乾,72,爲行,下孟反下之行行而皆同
周易,1,乾,73,日可,人實反
周易,1,乾,74,未見,賢遍反
周易,1,乾,75,以辯,如字徐扶免反
周易,1,乾,76,重剛,直龍反下同
周易,1,乾,77,夫大人,音符發端之字皆放此
周易,1,乾,78,先天,悉薦反
周易,1,乾,79,後天,胡豆反
周易,1,乾,80,知喪,息浪反
周易,1,乾,81,其唯聖人乎,王肅本作愚人後結始作聖人
周易,15,謙,1,䷎謙,卑退爲義屈己下物也兊宫五世卦子夏作嗛云嗛謙也
周易,15,謙,2,下濟,節細反
周易,15,謙,3,而上,時掌反下注上承上行同
周易,15,謙,4,虧盈,馬木作毁盈
周易,15,謙,5,而福,京本作而富
周易,15,謙,6,惡盈,烏路反卦末注同
周易,15,謙,7,而好,呼報反
周易,15,謙,8,裒,蒲侯反鄭荀董蜀才作捊云取也字書作掊廣雅云掊減
周易,15,謙,9,稱物,尺證反
周易,15,謙,10,平施,始豉反注同
周易,15,謙,11,大難,乃旦反
周易,15,謙,12,自牧,牧養之牧徐音目一音茂
周易,15,謙,13,名者聲名聞之謂也,一讀名者聲絶句聞音問
周易,15,謙,14,匪解,佳賣反
周易,15,謙,15,撝,毁皮反指撝也義與麾同書云右秉白旄以麾是也馬云撝猶離也鄭讀爲宣
周易,15,謙,16,下下,上遐嫁反下如字下句同
周易,15,謙,17,用侵,王廙作寢
周易,15,謙,18,征國,本或作征邑國者非
周易,15,謙,19,不與,音預
周易,15,謙,20,爲爭,爭鬪之爭
周易,29,習坎,1,䷜習,便習也重也劉云水流行不休故曰習
周易,29,習坎,2,坎,徐苦感反本亦作埳京劉作欿險也陷也八純卦象水
周易,29,習坎,3,險陷,陷没之陷
周易,29,習坎,4,謂便,婢面反下同
周易,29,習坎,5,重險,直龍反注下並同
周易,29,習坎,6,陗,七妙反
周易,29,習坎,7,洊,在薦反徐在悶反舊又才本反爾雅云再也劉云仍也京作臻干作荐
周易,29,習坎,8,德行,下孟反注同
周易,29,習坎,9,險難,乃旦反下險難同
周易,29,習坎,10,則夫,音符
周易,29,習坎,11,窞,徒坎反說文云坎中更有坎王肅又作徒感反云窞坎底也字林云坎中小坎一曰旁入
周易,29,習坎,12,處欿,亦作坎字
周易,29,習坎,13,而復,扶又反下雖復同
周易,29,習坎,14,險且,如字古文及鄭向本作檢鄭云木在手曰檢
周易,29,習坎,15,枕,徐針鴆反王肅針甚反鄭玄云木在首曰枕陸云閑礙險害之貌九家作玷古文作沈沈直林反
周易,29,習坎,16,出則之坎,一本作出則亦坎誤
周易,29,習坎,17,樽酒,音尊絶句
周易,29,習坎,18,簋貳,音軌絶句
周易,29,習坎,19,用缶,方有反絶句舊讀樽酒簋絶句貳用缶一句
周易,29,習坎,20,自牖,音酉陸作誘
周易,29,習坎,21,承比,毗志反下同
周易,29,習坎,22,之食,音嗣飯也
周易,29,習坎,23,象曰樽酒簋,一本更有貳字
周易,29,習坎,24,祇,音支又祁支反鄭云當爲坻小丘也京作禔說文同音支又上支反安也
周易,29,習坎,25,盡平,津忍反
周易,29,習坎,26,徽,許韋反
周易,29,習坎,27,纆,音墨劉云三股曰徽兩股曰纆皆索名
周易,29,習坎,28,寘,之豉反置也注同劉作示言衆議於九棘之下也子夏傳作湜姚作寔寔置也張作置
周易,29,習坎,29,叢,才公反
周易,29,習坎,30,法峻,荀潤反
周易,28,大過,1,䷛大過,徐古臥反罪過也超過也王肅音戈震宫遊魂卦
周易,28,大過,2,相過之過,並古臥反
周易,28,大過,3,棟,徐丁貢反
周易,28,大過,4,橈,乃敎反曲折也下同
周易,28,大過,5,拯,拯救之拯
周易,28,大過,6,弱,本亦作溺並依字讀下救其弱拯弱皆同
周易,28,大過,7,而說,音恱注同
周易,28,大過,8,救難難乃,並乃旦反上六注同
周易,28,大過,9,遯,本又作遁同徒遜反
周易,28,大過,10,藉,在夜反下同馬云在下曰藉
周易,28,大過,11,唯愼,辰震反
周易,28,大過,12,枯楊,如字鄭音姑謂無姑山榆榆羊朱反
周易,28,大過,13,稊,徒稽反楊之秀也鄭作荑荑木更生音夷謂山榆之實
周易,28,大過,14,老夫,如字下同
周易,28,大過,15,特吝,特或作持
周易,28,大過,16,能令,力主反
周易,28,大過,17,得少,詩照反下同
周易,28,大過,18,則稺,直吏反
周易,28,大過,19,者長,丁丈反
周易,28,大過,20,淹溺,乃歷反
周易,28,大過,21,生華,如字徐音花
周易,28,大過,22,无譽,音預又音餘
周易,28,大過,23,滅頂,徐都冷反
周易,14,大有,1,䷍大有,包容豐富之象乾宫歸魂卦
周易,14,大有,2,遏,於葛反止也徐又音謁
周易,14,大有,3,休命,虚虬反美也徐又許求反
周易,14,大有,4,大車,王肅剛除反蜀才作輿
周易,14,大有,5,不泥,乃計反
周易,14,大有,6,用亨,許庚反通也下同衆家並香兩反京云獻也干云享宴也姚云享祀也
周易,14,大有,7,其彭,歩郎反子夏作旁干云彭亨驕滿貌王肅云壯也虞作尪姚云彭旁徐音同
周易,14,大有,8,上近,如字亦附近之近
周易,14,大有,9,下比,毗志反
周易,14,大有,10,至知,音智
周易,14,大有,11,可舎,音捨
周易,14,大有,12,斯數,色助反
周易,14,大有,13,晢,章舌反王廙作晣同音徐李之世反又作哲字鄭本作遰云讀如明星晢晢陸本作逝虞作折
周易,14,大有,14,何難,依象冝如字一音乃旦反
周易,14,大有,15,易而,以豉反
周易,14,大有,16,祐之,音又
周易,14,大有,17,不累,劣僞反下同
周易,14,大有,18,盡夫,津忍反
周易,14,大有,19,繫辭,音係
周易,16,豫,1,䷏豫,餘慮反恱豫也備豫也馬云豫樂震宫一世卦
周易,16,豫,2,不忒,他得反鄭云差也京作貸
周易,16,豫,3,地奮,方問反
周易,16,豫,4,殷,於勤反馬云盛也說文云作樂之盛稱殷京作隱
周易,16,豫,5,薦,將電反本又作􁀔同本或作􁏰獸名耳非
周易,16,豫,6,介于,音界纎介古文作砎鄭古八反云謂磨砎也馬作扴云觸小石聲
